y1,x1,wave_ht,tuning_factor
14.0646,-162.029,2.35,0.0843618
14.0546,-162.043,1.95,0.274603
14.0229,-162.086,2.05,0.0956289
14.018,-162.092,2.2,0.0574512
14.0135,-162.098,2.05,0.0758943
14.0092,-162.104,2.05,0.0508826
14.0047,-162.11,2.05,0.273816
14.0004,-162.116,2.1,0.0707419
13.996,-162.122,2.25,0.0530152
13.992,-162.127,2.35,0.077066
13.988,-162.133,2.3,0.0901
13.9835,-162.139,2.25,0.100335
13.9786,-162.145,2.3,0.0954381
13.9737,-162.152,2.35,0.0998119
13.834,-162.34,2.3,0.0944708
13.8239,-162.354,2.35,0.103278
13.7662,-162.432,2.1,0.0886776
13.7613,-162.438,2,0.0760873
13.5623,-162.707,2,0.155136
13.5523,-162.72,2.05,0.0867228
13.463,-162.841,2.05,0.0886702
13.4581,-162.847,1.9,0.0740974
13.4537,-162.853,2.05,0.0750762
13.4493,-162.859,2.15,0.0850452
13.4449,-162.865,2.1,0.239857
13.4401,-162.871,2.3,0.0774514
13.4355,-162.878,2.15,0.105478
13.4309,-162.884,2.15,0.0799968
13.4261,-162.891,2.25,0.0984101
13.4214,-162.897,2.05,0.0752797
13.4169,-162.903,2.1,0.0867974
13.4122,-162.909,2.05,0.0759795
13.3648,-162.973,2.1,0.089209
13.3547,-162.987,2.05,0.103224
13.3503,-162.993,2,0.0755778
13.346,-162.999,2.05,0.0461608
13.342,-163.004,2,0.0675859
13.3381,-163.009,2,0.0634688
13.3341,-163.015,1.95,0.0699489
13.3299,-163.02,1.95,0.107957
13.3254,-163.026,1.9,0.0776449
13.3208,-163.032,1.85,0.0935789
13.3158,-163.039,1.9,0.0934687
13.3109,-163.046,1.9,0.0819087
13.3062,-163.052,1.8,0.0565326
13.3017,-163.058,1.7,0.0662249
13.2974,-163.064,1.7,0.0662555
13.2928,-163.07,1.95,0.0846883
13.2882,-163.077,1.95,0.0826159
13.2782,-163.09,1.75,0.183268
13.1497,-163.264,1.4,0.0736182
13.1449,-163.27,1.55,0.0814462
13.0449,-163.405,1.5,0.0660738
13.0404,-163.411,1.45,0.0753228
13.0356,-163.417,1.6,0.0944295
13.0258,-163.43,1.6,0.0762864
13.021,-163.437,1.55,0.071704
13.0163,-163.443,1.65,0.0768894
13.0117,-163.45,1.75,0.210082
13.0068,-163.456,1.7,0.0830359
12.9966,-163.47,1.75,0.0767541
12.8872,-163.618,1.7,0.0751727
12.8824,-163.624,1.7,0.0796308
12.8725,-163.637,1.6,0.0929683
12.868,-163.643,1.55,0.0610279
12.8638,-163.649,1.6,0.0648745
12.8594,-163.655,1.7,0.0638843
12.8551,-163.661,1.8,0.0710701
12.8509,-163.666,1.8,0.26351
12.8462,-163.673,1.8,0.0833404
12.8414,-163.679,1.8,0.0778972
12.8369,-163.685,1.75,0.0497098
12.8327,-163.691,1.7,0.0576782
12.8283,-163.697,1.7,0.0672099
12.8239,-163.703,1.75,0.0895612
12.819,-163.709,1.85,0.0857482
12.7878,-163.751,1.8,0.466272
12.4702,-164.18,1.7,0.079471
12.4655,-164.186,1.75,0.0723246
12.4607,-164.193,1.75,0.262156
12.3785,-164.304,1.45,0.0835293
12.3743,-164.31,1.55,0.0689373
12.3696,-164.316,1.55,0.0927708
12.3646,-164.322,1.55,0.0731723
12.3165,-164.387,1.65,0.0832766
12.3118,-164.394,1.6,0.0763966
12.3071,-164.4,1.65,0.0774924
12.2449,-164.484,1.75,0.0910999
12.24,-164.49,1.6,0.0775769
12.2356,-164.496,1.6,0.260699
12.2274,-164.507,1.9,0.059957
12.2234,-164.513,1.85,0.0761343
12.2189,-164.519,1.75,0.068381
12.2144,-164.525,1.8,0.0727645
12.2099,-164.531,1.85,0.0792046
12.2052,-164.537,1.8,0.0761787
12.027,-164.777,1.9,0.082411
12.0221,-164.783,1.95,0.0903006
12.0173,-164.79,1.8,0.0738687
12.0124,-164.796,2.05,0.0847974
12.0076,-164.802,2.25,0.078193
11.9925,-164.822,2.25,0.0737324
11.9882,-164.827,2.05,0.0736432
11.6433,-165.275,2.55,0.106888
11.6383,-165.282,2.75,0.109779
11.6336,-165.288,2.95,0.05788
11.6294,-165.293,2.95,0.118133
11.475,-165.494,2.55,0.0891453
11.4699,-165.5,2.4,0.089779
11.4652,-165.507,2.5,0.0840777
11.4605,-165.513,2.3,0.0572158
11.4562,-165.518,2.35,0.0921521
11.4514,-165.524,2.6,0.112718
11.4469,-165.53,2.8,0.0980518
11.4422,-165.536,2.75,0.107044
11.4373,-165.543,2.6,0.118684
11.3672,-165.634,2.45,0.0884739
11.3622,-165.64,2.4,0.0901272
11.3572,-165.647,2.35,0.0605524
11.3525,-165.653,2.25,0.0785861
11.3477,-165.659,1.95,0.080991
11.3429,-165.665,1.8,0.0772365
11.338,-165.672,1.9,0.168431
11.3331,-165.678,1.9,0.0791848
11.3284,-165.684,2.1,0.0980736
11.2631,-165.769,2.25,0.0908169
11.2584,-165.775,2.1,0.297808
11.254,-165.781,1.85,0.0672255
11.2461,-165.791,2.1,0.055001
11.2419,-165.797,2,0.0767672
11.2374,-165.802,2.25,0.063716
11.1181,-165.957,1.8,0.0759829
11.1132,-165.964,1.85,0.0661481
11.1088,-165.969,1.95,0.075654
11.1046,-165.975,1.95,0.064784
11.1005,-165.98,2,0.0773485
11.0963,-165.986,2,0.0524405
11.0883,-165.996,2,0.072162
11.0841,-166.001,2.2,0.0812394
11.08,-166.007,2.15,0.0509685
11.0758,-166.012,1.9,0.0733968
11.071,-166.018,1.85,0.0808838
11.0659,-166.025,1.85,0.0776246
11.061,-166.031,1.9,0.186808
11.0562,-166.038,1.8,0.0810651
11.0514,-166.044,1.8,0.0954602
11.0468,-166.05,1.95,0.0788727
11.0418,-166.056,2,0.0888355
11.0368,-166.063,2.1,0.091041
11.0319,-166.069,1.95,0.0823855
11.0269,-166.076,1.8,0.0856124
11.0221,-166.082,1.8,0.0751425
11.0175,-166.088,2,0.0704273
11.0128,-166.094,1.95,0.0819906
11.0081,-166.1,1.85,0.0852215
11.0033,-166.106,1.8,0.0774455
10.9986,-166.113,1.55,0.0791547
10.9228,-166.211,1.7,0.250905
10.9177,-166.218,1.75,0.0756746
10.8826,-166.263,1.55,0.060937
10.8784,-166.269,1.6,0.250599
10.874,-166.274,1.6,0.0684894
10.8693,-166.28,1.6,0.0905093
10.8201,-166.344,1.75,0.0833669
10.815,-166.351,1.75,0.0731295
10.8102,-166.357,1.8,0.0732197
10.8057,-166.363,1.8,0.073474
10.801,-166.369,1.8,0.0802842
10.7963,-166.375,1.65,0.0711975
10.7915,-166.381,1.5,0.063256
10.7872,-166.387,1.6,0.073935
10.7827,-166.393,1.55,0.065553
10.7785,-166.398,1.65,0.0635943
10.7742,-166.404,1.8,0.0789791
10.7696,-166.41,1.7,0.0657398
10.765,-166.416,1.55,0.07473
10.5808,-166.655,1.6,0.0914779
10.5758,-166.661,1.7,0.0791855
9.7979,-167.672,2.55,0.0944587
9.7928,-167.678,2.5,0.0847078
9.7715,-167.706,2.65,0.118386
9.7665,-167.713,2.6,0.153817
9.7617,-167.719,2.75,0.0961675
9.7232,-167.769,2.3,0.0934493
9.7182,-167.775,2.15,0.086803
9.7134,-167.781,2.4,0.0953773
8.1538,-169.801,2.25,0.0907445
8.1484,-169.807,2.25,0.0589485
8.1433,-169.813,2.35,0.0740989
8.1385,-169.818,2.3,0.0596929
8.1258,-169.833,2.35,0.0838374
8.1211,-169.838,2.5,0.0792631
8.1163,-169.844,2.25,0.0900896
8.1113,-169.849,2.15,0.0921446
8.037,-169.963,2.45,0.070565
8.0337,-169.957,2.5,0.0843309
8.0302,-169.951,2.45,0.0554048
8.0233,-169.949,2.5,0.0968543
8.0062,-169.949,2.45,0.0694845
7.9979,-169.949,2.7,0.111438
7.9898,-169.949,2.45,0.0969809
7.9821,-169.949,2.25,0.0775893
7.9749,-169.949,2.35,0.0788693
7.8789,-169.994,2.55,0.0600707
7.8722,-169.993,2.5,0.0896708
7.8654,-169.992,2.7,0.0506589
7.8585,-169.992,2.6,0.0514747
7.8515,-169.992,2.5,0.06304
7.8449,-169.992,2.55,0.0850966
7.5899,-169.999,2.45,0.0505656
7.5831,-169.999,2.45,0.113956
7.5758,-169.999,2.4,0.057852
7.5113,-169.999,2.3,0.0651513
7.5048,-169.999,2.5,0.0443561
7.4399,-170.008,2.45,0.0776785
7.4327,-170.009,2.75,0.0505621
7.193,-170.175,2.3,0.0592175
7.0397,-170.367,2.5,0.102804
7.0339,-170.372,2.35,0.116208
7.0281,-170.378,2.05,0.0896405
7.0224,-170.383,2.25,0.0542152
7.0175,-170.388,2.4,0.104308
7.0086,-170.397,2.3,0.0471858
7.0043,-170.402,2.2,0.0450188
7.0003,-170.407,2.3,0.078778
6.9957,-170.413,2.3,0.105157
6.9744,-170.439,1.9,0.547898
6.9693,-170.446,1.85,0.0798488
6.9644,-170.451,1.95,0.083205
6.9587,-170.457,2.2,0.0789027
6.9531,-170.462,2.15,0.0754149
6.9471,-170.466,1.95,0.0682094
6.9413,-170.47,1.85,0.06325
6.9358,-170.474,2,0.0750168
6.9297,-170.478,2.3,0.0757876
6.7793,-170.453,2.45,0.0463772
6.773,-170.451,2.5,0.0577581
6.7663,-170.45,2.45,0.0956607
6.7255,-170.439,2.6,0.0668809
6.6112,-170.409,2.45,0.0793449
6.6044,-170.407,2.4,0.117168
6.5968,-170.405,2.55,0.0915151
6.5893,-170.403,2.7,0.0825416
6.582,-170.401,2.5,0.0473936
6.3996,-170.353,2.2,0.1318
6.3928,-170.351,2.4,0.0786647
6.3857,-170.349,2.45,0.0793963
6.3787,-170.347,2.35,0.0563411
6.3716,-170.346,2.25,0.084278
6.3646,-170.344,2.2,0.082892
6.3572,-170.342,2.25,0.0701681
6.2656,-170.318,2.25,0.0805853
6.2235,-170.307,2.05,0.999139
6.2075,-170.302,2.2,0.076899
6.2,-170.301,2.25,0.0848704
6.1933,-170.299,2.1,0.207236
6.0865,-170.271,2.35,0.0499474
6.0797,-170.269,2.3,0.0978449
6.0721,-170.267,2.3,0.10367
6.056,-170.263,2.5,0.0864261
6.0426,-170.26,2.15,0.0567276
6.0358,-170.257,2,0.0854256
6.0286,-170.256,2.25,0.0912633
6.0212,-170.253,2.4,0.116702
6.014,-170.251,2.5,0.098349
6.0067,-170.25,2.65,0.0977593
5.9997,-170.248,2.45,0.0822351
5.993,-170.246,2.4,0.0855815
5.9859,-170.244,2.35,0.0799109
5.9786,-170.242,2.1,0.0821178
5.9709,-170.24,2.1,0.108118
5.9632,-170.238,2.15,0.0783536
5.7769,-170.189,1.95,0.0648321
5.7705,-170.188,1.9,0.0506414
5.6369,-170.152,1.6,0.0768822
5.5944,-170.141,2,0.0710299
5.5251,-170.123,2,0.0463792
5.4969,-170.115,1.85,0.0495028
5.4906,-170.114,2,0.0640699
5.4837,-170.112,1.95,0.0798752
5.477,-170.11,1.9,0.0801184
5.4699,-170.108,1.9,0.0721614
5.4629,-170.107,1.9,0.0796819
5.4556,-170.105,1.95,0.0863911
5.4478,-170.103,1.9,0.0810779
5.4402,-170.101,1.9,0.0736914
5.4325,-170.099,1.9,0.0718871
5.4254,-170.097,1.95,0.0525739
5.4188,-170.095,1.9,0.0599798
5.3135,-170.067,1.9,0.0476742
5.3072,-170.065,1.8,0.0675799
5.3004,-170.064,1.8,0.0770711
5.2928,-170.062,1.95,0.0760256
5.285,-170.06,1.95,0.0914003
5.2774,-170.058,1.95,0.0803032
5.27,-170.056,1.9,0.0684526
5.1905,-170.035,2,0.0502452
5.1841,-170.033,2.4,0.100154
5.1257,-170.018,2.3,0.103367
5.1182,-170.016,2.1,0.0724995
5.0928,-170.009,2.2,0.0742955
5.086,-170.007,2.2,0.0632568
5.0252,-169.949,2.15,0.089138
5.0178,-169.949,2.2,0.0686224
5.0106,-169.949,2.15,0.0749918
5.0029,-169.949,2.1,0.0795311
4.9952,-169.949,2.1,0.0863052
4.9874,-169.949,2.05,0.0887047
4.9798,-169.949,2.2,0.0536078
4.9434,-169.997,2,0.0658125
4.9679,-170.046,2,0.0655441
4.9733,-170.051,1.9,0.0922245
4.9815,-170.051,2,0.0768172
4.9892,-170.051,2.05,0.0775207
4.9966,-170.051,2.05,0.082478
5.0044,-170.051,2.1,0.101628
5.0436,-169.975,2,0.0726892
5.0401,-169.969,1.85,0.0748018
4.9693,-169.952,1.95,0.0668664
4.966,-169.958,2,0.0528602
4.9627,-169.963,2.2,0.0905866
4.9595,-169.969,2.15,0.0662131
4.9563,-169.975,2.15,0.0528848
4.9529,-169.981,2.25,0.0750142
4.9496,-169.986,2.3,0.0519922
4.9462,-169.992,2.35,0.0857075
4.9312,-170.001,2.25,0.0734407
4.9248,-170.002,2.25,0.0768375
4.9178,-170.002,2.25,0.0847617
4.9102,-170.003,2.45,0.177063
4.9024,-170.004,2.7,0.0976956
4.8944,-170.005,2.45,0.0947886
4.8865,-170.006,2.25,0.109574
4.8618,-170.008,2.2,0.0924402
4.8538,-170.008,2.25,0.100606
4.8461,-170.008,2.2,0.0839288
4.8384,-170.008,2.1,0.0759889
4.8313,-170.008,1.95,0.190348
3.8982,-170.006,2,0.0655012
3.8916,-170.006,1.95,0.0766226
3.885,-170.006,1.75,0.0639691
3.86,-170.006,1.9,0.0596782
3.8533,-170.006,2.1,0.106089
3.8464,-170.006,2.1,0.0495628
3.8395,-170.006,2,0.0715868
3.8323,-170.006,2.15,0.120575
3.7046,-170.005,2.4,0.0507958
3.6978,-170.005,2.1,0.0656481
3.6788,-170.005,2.3,0.0799904
3.672,-170.005,1.95,0.0827832
3.6646,-170.005,1.85,0.0793384
3.4818,-170.005,2.3,0.081326
3.4736,-170.004,2.25,0.0930437
3.4658,-170.005,2.3,0.0579128
3.4587,-170.005,2.15,0.227825
3.3945,-170.004,2.4,0.227825
3.0751,-170.003,2.55,0.0355724
3.0607,-170.003,2.55,0.124346
3.0529,-170.003,2.4,0.0511992
3.0456,-170.003,2.4,0.094162
3.0386,-170.003,2.45,0.0463906
3.0197,-170.003,2.5,0.0853557
3.0123,-170.003,2.5,0.0598786
3.0049,-170.003,2.2,0.0745795
2.9976,-170.003,2.2,0.091559
2.9896,-170.003,2.4,0.136881
2.9211,-170.003,2.25,0.127002
2.9129,-170.003,2.4,0.0826112
2.9051,-170.003,2.65,0.0848018
2.8982,-170.003,2.65,0.071035
2.5405,-170.001,2.4,0.0501632
-13.8272,-172.032,0.2,0.226257
-13.7813,-172.125,0.9,0.492905
-13.7773,-172.153,1.05,0.704968
-13.702,-172.102,0.95,0.768422
-13.6446,-172.083,1.1,1.16073
-13.6303,-172.084,1.1,1.0651
-13.6145,-172.085,1.1,1.04104
-13.5982,-172.087,1.15,0.446335
-13.5832,-172.09,1.15,0.433283
-13.5674,-172.093,1.1,0.229302
-13.7248,-174.841,2.65,0.0436252
-13.731,-174.856,2.8,0.0378097
-13.7368,-174.871,2.85,0.0390598
-13.749,-174.902,2.85,0.0375078
-13.7548,-174.917,3.05,0.035286
-13.7602,-174.93,2.95,0.040354
-13.7661,-174.945,2.7,0.0588348
-13.8915,-175.263,2.7,0.051032
-13.8976,-175.279,2.85,0.0343584
-13.948,-175.407,2.55,0.0306881
-13.9529,-175.419,2.65,0.0347301
-13.9584,-175.433,2.75,0.0369771
-14.0078,-175.558,2.35,0.0431405
-14.0135,-175.573,2.35,0.0407931
-14.0194,-175.588,2.4,0.0392734
-14.0252,-175.603,2.55,0.036597
-14.04,-175.64,2.45,0.0332022
-14.0449,-175.653,2.25,0.0333419
-14.0501,-175.666,2.2,0.0481081
-14.2104,-176.096,2.35,0.0517542
-14.2215,-176.128,2.3,0.199256
-14.227,-176.144,2.25,0.0352936
-14.2317,-176.157,2.25,0.0355342
-14.2368,-176.172,2.3,0.0366568
-14.2588,-176.235,2.6,0.0454079
-14.2701,-176.267,2.65,0.0419213
-14.2755,-176.282,2.8,0.0370775
-14.2805,-176.297,2.95,0.0401346
-14.2858,-176.312,2.85,0.0388406
-14.2912,-176.327,2.8,0.035132
-14.2961,-176.341,2.8,0.0364925
-14.3011,-176.356,2.8,0.0372167
-14.3063,-176.37,2.75,0.225213
-14.3111,-176.384,2.75,0.0321247
-14.3157,-176.397,2.75,0.0300781
-14.3202,-176.41,2.7,0.0309977
-14.3245,-176.422,2.7,0.0307476
-14.329,-176.435,2.7,0.037424
-14.3338,-176.449,2.65,0.0410517
-14.3392,-176.464,2.55,0.0415771
-14.3446,-176.479,2.55,0.0410725
-14.3615,-176.528,2.55,0.0389776
-14.3667,-176.543,2.5,0.0382795
-14.3717,-176.557,2.55,0.0395171
-14.3769,-176.572,2.65,0.042358
-14.3822,-176.587,2.6,0.0394437
-14.3872,-176.601,2.6,0.0383437
-14.3923,-176.616,2.55,0.0377388
-14.4085,-176.662,2.5,0.0328307
-14.4132,-176.676,2.55,0.0396597
-14.4244,-176.708,2.6,0.200435
-14.4297,-176.723,2.5,0.0483439
-14.4353,-176.738,2.4,0.041298
-14.4401,-176.752,2.25,0.222772
-14.4448,-176.766,2.25,0.0393275
-14.467,-176.83,1.95,0.0435687
-14.4784,-176.862,2.05,0.0504193
-14.484,-176.878,2.05,0.0428458
-14.5143,-176.965,2.2,0.0409223
-14.5196,-176.979,2.1,0.031854
-14.5322,-177.016,1.95,0.0305004
-14.5367,-177.028,1.85,0.0320602
-14.5412,-177.041,1.9,0.163294
-14.5458,-177.055,2.05,0.0343436
-14.5505,-177.068,2,0.0319561
-14.5797,-177.151,1.95,0.0993257
-14.7371,-177.601,1.75,0.050671
-14.7425,-177.616,1.8,0.0433437
-14.7474,-177.63,1.8,0.0326824
-14.7519,-177.643,1.8,0.0339846
-14.7566,-177.656,1.9,0.0501243
-15.1551,-178.911,1.7,0.220795
-15.1592,-178.927,1.65,0.0453829
-15.1719,-178.977,1.75,0.0414889
-15.1756,-178.992,1.7,0.0380749
-15.1793,-179.006,1.55,0.0331774
-15.1826,-179.02,1.5,0.0398889
-15.1905,-179.051,1.55,0.0360717
-15.1969,-179.077,1.55,0.0347675
-15.2001,-179.09,1.5,0.0357996
-15.2848,-179.428,1.5,0.044206
-15.2884,-179.443,1.45,0.373291
-15.292,-179.458,1.45,0.0384105
-15.3001,-179.49,1.55,0.0434511
-15.5014,179.815,1.8,0.336388
-15.5079,179.799,1.85,0.0664398
-15.5281,179.751,1.9,0.501927
-15.5343,179.736,1.85,0.139935
-15.5399,179.723,1.7,0.0499503
-15.5761,179.636,1.8,0.306555
-15.5822,179.621,1.7,0.643947
-15.661,179.432,1.5,0.0506575
-15.6665,179.419,1.5,0.43401
-15.6718,179.406,1.55,0.111516
-15.6773,179.393,1.55,0.484718
-15.683,179.38,1.5,1.56886
-15.6892,179.364,1.45,0.356967
-15.6956,179.349,1.45,0.478644
-15.7153,179.302,1.4,0.966124
-15.7356,179.254,1.35,1.1896
-15.7417,179.239,1.35,1.0379
-15.7548,179.207,1.45,0.270363
-15.7612,179.192,1.45,0.515703
-15.7671,179.178,1.45,0.692298
-15.7732,179.163,1.4,1.55215
-15.7794,179.148,1.4,0.761952
-15.8135,179.066,1.4,0.811279
-15.8199,179.051,1.4,0.620258
-15.8258,179.037,1.4,0.399044
-15.7918,178.91,1.25,0.87245
-15.7793,178.915,1.3,0.485135
-15.7673,178.922,1.35,0.45435
-15.6286,178.93,1.2,0.301919
-15.5697,178.896,1.3,1.02518
-15.559,178.883,1.3,0.509665
-15.5515,178.871,1.25,0.655428
-15.5387,178.8,1.25,0.738181
-15.5466,178.789,1.15,0.76991
-15.5549,178.776,1.15,1.13046
-15.563,178.765,1.15,0.65504
-15.5715,178.753,1.1,1.07737
-15.5868,178.73,1.1,0.485196
-15.5946,178.719,1.15,0.467493
-15.6022,178.708,1.15,0.648794
-15.6276,178.667,1.1,0.627025
-15.5963,178.663,1.1,0.474402
-15.5827,178.655,1.1,1.01317
-15.5732,178.642,1.1,1.94631
-15.5654,178.629,1.15,1.00204
-15.5583,178.616,1.1,0.590821
-15.5541,178.602,1.05,0.798973
-15.5492,178.587,1.1,0.985559
-15.6622,178.415,0.9,0.233484
-15.6494,178.419,0.95,0.81302
-15.6352,178.415,1.05,0.992042
-15.6221,178.404,1.15,0.570542
