y1,x1,wave_ht,tuning_factor
-15.6171,178.391,1.2,0.291051
-15.6171,178.34,1.15,0.780534
-15.6172,178.324,1.15,0.249147
-15.6171,178.298,1.1,0.884935
-15.6172,178.284,1.1,0.25015
-15.6172,178.268,1.05,0.6928
-15.6172,178.252,1.05,0.717221
-15.6169,177.951,1.25,1.36296
-15.6166,177.599,1.45,0.236717
-15.6166,177.582,1.5,1.32595
-15.6164,177.565,1.5,0.317094
-15.6164,177.549,1.45,0.525866
-15.6166,177.521,1.45,0.549727
-15.6165,177.506,1.45,1.03428
-15.6165,177.491,1.4,0.303921
-15.6164,177.476,1.45,0.379311
-15.6164,177.462,1.4,0.291276
-15.6164,177.448,1.4,0.224618
-15.6223,177.434,1.45,0.310434
-15.6313,177.422,1.4,0.89355
-15.674,177.366,1.6,0.262433
-15.6828,177.354,1.65,0.64514
-15.7213,177.304,1.6,0.470904
-15.7296,177.292,1.65,0.382393
-15.7462,177.27,1.5,0.963341
-15.7882,177.215,1.35,1.01458
-15.7982,177.202,1.4,0.967882
-15.8078,177.189,1.45,0.373123
-15.8174,177.177,1.4,0.815537
-15.8271,177.164,1.3,0.133771
-15.836,177.152,1.4,0.350702
-15.8441,177.141,1.4,0.894448
-15.853,177.13,1.35,1.09728
-15.8623,177.117,1.4,2.23521
-15.8826,177.09,1.5,0.808844
-15.8922,177.078,1.6,0.0463595
-15.9075,177.058,1.55,0.155153
-15.9156,177.047,1.55,0.313001
-15.9314,177.026,1.5,1.09902
-15.962,176.986,1.35,1.15473
-15.9713,176.974,1.4,0.981003
-15.9798,176.962,1.45,0.0519958
-16.0154,176.915,1.75,0.0505157
-16.1949,176.678,2.35,0.0601856
-16.2833,176.562,2.6,0.0623791
-16.2933,176.549,2.55,0.0505891
-16.3022,176.537,2.55,0.0536667
-16.3105,176.526,2.6,0.0410947
-16.3191,176.515,2.7,0.038137
-16.3275,176.504,2.75,0.0386229
-16.3439,176.482,2.95,0.0528678
-16.3529,176.47,2.85,0.0470945
-16.3622,176.458,2.6,0.048183
-16.3808,176.433,2.4,0.0383573
-16.4356,175.841,3.15,0.0407348
-16.4545,175.821,3.7,0.0379373
-16.4722,175.802,3.5,0.0357301
-16.6555,175.605,3.2,0.0373351
-16.6652,175.595,3.15,0.0422781
-16.8996,175.343,2.7,0.0396997
-16.9088,175.333,2.6,0.0501817
-16.9184,175.323,2.7,0.0582737
-16.9291,175.312,2.65,0.0543443
-16.9395,175.3,2.5,0.0453574
-16.9499,175.29,2.4,0.0492086
-16.9598,175.279,2.4,0.052722
-16.9698,175.268,2.4,0.0481192
-16.9802,175.257,2.45,0.0402336
-16.9901,175.246,2.55,0.0441319
-17.0001,175.236,2.65,0.0565579
-17.0108,175.224,2.55,0.0610431
-17.0217,175.212,2.45,0.0554225
-17.0322,175.201,2.45,0.0454212
-17.0422,175.19,2.4,0.0442411
-17.0526,175.179,2.45,0.0477109
-17.1965,175.025,2,0.0583508
-17.2851,174.93,1.85,0.394177
-17.2966,174.918,1.9,0.0513261
-17.3066,174.907,2.05,0.062075
-17.3169,174.896,2.15,0.128973
-17.4638,174.738,2.75,0.0609971
-17.4753,174.726,2.8,0.0594342
-17.4868,174.714,2.85,0.0569107
-17.4974,174.702,3.1,0.0459815
-17.5198,174.678,3.1,0.0614115
-17.842,174.333,3,0.0537073
-17.8783,174.309,2.85,0.0546168
-17.9463,174.308,2.85,0.0645736
-17.9926,174.286,2.6,0.0492428
-18.1435,174.257,2.65,0.0562739
-18.1579,174.249,2.45,0.0574569
-18.171,174.239,2.4,0.0612411
-18.1902,174.211,2.4,0.0712211
-18.214,174.188,2.4,0.253783
-18.2484,174.178,2.45,0.0472209
-18.3189,174.115,2.25,0.0521568
-18.3305,174.106,2.25,0.070041
-18.3433,174.095,2.2,0.056024
-18.3554,174.086,2.05,0.0459819
-18.366,174.078,2.1,0.0599765
-18.3921,174.057,2.1,0.0545582
-18.4041,174.048,2.05,0.0437413
-18.4241,174.032,2,0.138366
-18.4346,174.024,1.95,0.0461027
-18.4455,174.015,2,0.157774
-18.4567,174.006,2.15,0.238342
-18.469,173.997,2.1,0.0464483
-18.4894,173.981,1.95,0.0545063
-18.6096,173.813,1.95,0.285193
-18.6017,173.802,1.9,0.0490912
-18.5928,173.791,1.95,0.0581509
-18.584,173.778,1.9,0.313689
-18.5779,173.762,1.8,0.0565184
-18.5738,173.747,1.8,0.0562898
-18.5719,173.732,1.8,0.603138
-18.5664,173.525,1.65,0.237646
-18.6384,173.426,1.5,0.179521
-18.6094,173.411,1.75,0.0512415
-18.5793,173.4,1.8,0.237822
-18.5653,173.394,1.75,0.220329
-18.4872,173.144,2,0.237811
-18.5424,173.045,1.9,0.0431995
-18.5375,173.032,2,0.0486144
-18.5336,173.018,2,0.0444577
-18.6087,172.825,1.75,0.199695
-18.6048,172.812,1.8,0.294157
-18.6005,172.797,1.8,0.273516
-18.5959,172.78,1.7,0.14402
-18.5919,172.765,1.7,0.185332
-18.5776,172.734,1.85,0.186021
-18.5587,172.684,1.75,0.629871
-18.556,172.667,1.75,0.630648
-18.5556,172.65,1.7,0.13275
-18.5582,172.634,1.7,0.260761
-18.5637,172.62,1.7,0.054594
-18.5705,172.606,1.75,0.296996
-18.5772,172.593,1.8,0.0466239
-18.6077,172.526,1.75,0.0450507
-18.617,172.516,1.85,0.471397
-18.6291,172.506,1.9,0.237638
-18.6406,172.499,1.95,0.0507179
-18.6691,172.428,2.15,0.0499856
-18.6674,172.415,2.1,0.051533
-18.6641,172.386,2.35,0.0489895
-18.6626,172.373,2.35,0.154607
-18.6593,172.345,2.4,0.0382519
-18.6577,172.332,2.4,0.038491
-18.6561,172.317,2.4,0.0457249
-18.6456,172.227,2.35,0.0440633
-18.6331,172.12,2.35,0.0460694
-18.6313,172.104,2.35,0.0513744
-18.6295,172.089,2.3,0.236465
-18.6276,172.073,2.25,0.0630212
-18.6214,172.019,2.2,0.0904043
-18.6195,172.002,2.25,0.0533559
-18.6176,171.986,2.3,0.0389268
-18.6023,171.853,1.8,0.0478539
-18.6007,171.839,1.85,0.31679
-18.5988,171.824,1.95,0.152672
-18.597,171.809,1.95,0.0493816
-18.5953,171.794,1.95,0.0519896
-18.5934,171.778,1.9,0.413058
-18.5915,171.762,1.9,0.134377
-18.5547,171.445,1.6,0.206442
-18.5527,171.428,1.6,0.641907
-18.551,171.413,1.6,0.504202
-18.5493,171.399,1.55,0.55897
-18.5404,171.321,1.65,0.207952
-18.5388,171.308,1.7,0.621007
-18.537,171.293,1.7,0.77559
-18.5288,171.222,1.55,0.140733
-18.5271,171.208,1.65,0.0514558
-18.5255,171.193,1.7,0.0531677
-18.5238,171.179,1.75,0.182707
-18.5104,171.063,1.55,1.23679
-18.5085,171.047,1.6,0.0511007
-18.5386,171.001,1.7,0.606525
-18.5789,170.879,2.15,0.16945
-18.583,170.864,2.25,0.0488555
-18.5886,170.851,2.25,0.0973291
-18.5938,170.837,2.2,0.237011
-18.5978,170.823,2.15,0.0376015
-18.6007,170.81,2.05,0.038754
-18.6039,170.797,2.05,0.487346
-18.6069,170.783,2.2,0.0487682
-18.6107,170.77,2.2,0.0365028
-18.615,170.757,2.15,0.169484
-18.6254,170.734,2.05,0.191132
-18.6328,170.722,2.05,0.0505914
-18.6602,170.657,2.1,0.0564833
-18.7388,170.399,1.7,0.15367
-18.7345,170.385,1.85,0.125018
-18.7301,170.37,1.95,0.118832
-18.7294,170.278,1.75,0.334769
-18.7316,170.264,1.8,0.114347
-18.7344,170.248,1.8,0.236235
-18.7416,170.214,1.65,0.195532
-18.7317,170.144,1.35,0.318031
-18.7237,170.133,1.4,0.396913
-18.7183,170.118,1.45,0.23635
-18.7134,170.105,1.4,0.822259
-18.704,170.078,1.4,0.765858
-18.6991,170.064,1.35,0.3143
-18.6827,169.957,1.2,0.614118
-18.6533,169.827,1.2,1.31853
-18.555,169.685,1.05,1.56418
-18.5483,169.669,1.05,1.47251
-18.5394,169.655,1.05,1.01349
-18.5311,169.643,1.05,1.03599
-18.3987,169.424,1.05,0.861293
-18.3774,169.325,1.15,0.382631
-18.2621,168.854,1.45,0.231857
-18.2583,168.839,1.35,0.356087
-18.2547,168.824,1.35,0.921776
-18.2511,168.809,1.4,0.694343
-18.2472,168.793,1.4,0.555552
-18.2446,168.777,1.35,0.534774
-18.2426,168.762,1.35,0.654483
-18.2406,168.746,1.55,0.348003
-18.2055,168.475,2.2,0.0552484
-18.2014,168.444,2.2,0.181359
-18.197,168.41,2.3,0.0600742
-18.145,168.008,1.95,0.222223
-18.1432,167.994,1.95,0.202479
-18.1413,167.98,1.9,0.0562303
-18.1393,167.964,1.9,0.114309
-18.1371,167.948,1.8,0.445183
-18.1349,167.93,1.7,0.180202
-18.1246,167.85,1.6,0.83541
-18.1333,167.788,1.85,0.114634
-18.1397,167.774,2.05,0.0505367
-18.1411,167.76,2,0.21982
-18.133,167.7,1.8,0.0493801
-18.131,167.686,1.7,0.0623271
-18.1256,167.646,1.75,0.0368783
-18.1238,167.632,1.75,0.179741
-18.1219,167.618,1.75,0.241401
-18.1199,167.604,1.8,0.20265
-18.1076,167.512,1.65,0.0906971
-18.1054,167.496,1.7,0.372709
-18.1033,167.481,1.75,0.171809
-18.1013,167.466,1.85,0.781314
-18.0992,167.451,1.85,0.0554202
-18.0971,167.435,1.7,0.197951
-18.088,167.366,1.8,0.382116
-18.0628,167.18,1.55,1.52107
-18.0604,167.164,1.55,0.242293
-18.0582,167.147,1.4,0.72198
-18.0558,167.13,1.35,0.65406
-18.0537,167.114,1.4,0.386165
-18.0517,167.099,1.35,0.437189
-18.0233,166.924,1.25,0.673596
-18.0203,166.908,1.2,0.716918
-18.0174,166.892,1.25,0.371404
-18.0147,166.875,1.3,0.219838
-17.9817,166.804,1.2,0.810317
-17.9754,166.79,1.15,0.627335
-17.9699,166.778,1.15,0.351092
-17.9658,166.764,1.15,0.445644
-17.9626,166.75,1.15,0.25979
-17.953,166.674,1.1,0.463753
-17.9508,166.659,1.1,0.377083
-17.9391,166.565,1.05,0.971432
-17.8868,166.284,0.95,0.5987
-17.8852,166.27,1.05,0.587992
-17.8834,166.255,1.1,0.949831
-17.8351,166.127,1.15,0.202253
-17.8339,166.112,1.15,1.01375
-17.8322,166.096,1.2,0.245056
-17.7716,165.957,1.45,0.544078
-17.7009,165.943,1.85,0.0519578
-17.6778,165.917,1.4,0.0501905
-17.6788,165.831,1.85,0.0379833
-17.6726,165.747,1.55,0.274193
-17.6717,165.734,1.55,0.245858
-17.6635,165.621,1.75,0.286179
-17.6624,165.606,1.8,0.0507519
-17.6606,165.581,1.6,0.266713
-17.6545,165.496,1.55,0.710604
-17.6533,165.48,1.6,1.30725
-17.6494,165.426,1.65,0.239271
-17.6481,165.41,1.8,0.246614
-17.6421,165.327,1.8,0.256943
-17.6356,165.236,1.75,0.059292
-17.6319,165.185,1.9,0.0470648
-17.6309,165.172,2,0.0729707
-17.6298,165.156,1.95,0.423198
-17.6173,164.984,1.95,0.383804
-17.616,164.966,2.05,0.0512876
-17.6149,164.951,2.15,0.0556474
-17.6123,164.917,2.15,0.204293
-17.6077,164.853,2.05,0.085378
-17.6012,164.763,1.95,0.0625809
-17.5958,164.688,1.75,0.724532
-17.5835,164.517,1.85,0.272487
-17.5822,164.501,1.75,0.26928
-17.5637,164.382,1.55,0.0968719
-17.5626,164.367,1.55,0.261749
-17.5522,164.212,1.8,0.0581173
-17.5511,164.196,1.8,0.498163
-17.5503,164.182,1.8,0.0553609
-17.5492,164.167,1.7,1.20756
-17.5481,164.15,1.5,1.63786
-17.5464,164.097,1.4,1.14985
-17.5555,164.085,1.45,0.421739
-17.5586,163.945,1.4,0.250922
-17.5575,163.931,1.35,0.481206
-17.548,163.82,1.4,0.524688
-17.5466,163.804,1.4,0.248337
-17.5454,163.788,1.3,0.394452
-17.5421,163.75,1.25,1.10324
-17.5409,163.735,1.3,0.459737
-17.5398,163.717,1.35,0.230998
-17.5662,163.646,1.35,0.297182
-17.5623,163.613,1.4,0.507762
-17.5603,163.598,1.45,0.638366
-17.5586,163.583,1.5,0.861996
-17.5624,163.562,1.55,0.13026
-17.5736,163.551,1.5,0.202743
-17.5827,163.54,1.5,0.249591
-17.5892,163.528,1.4,0.334453
-17.617,163.461,1.3,0.734897
-17.6201,163.445,1.3,0.607256
-17.6414,163.357,1.3,0.426968
-17.6446,163.343,1.3,0.359007
-17.6473,163.328,1.35,0.577647
-17.6886,163.116,1.45,0.988572
-17.6953,163.081,1.65,0.148449
-17.7521,162.79,1.85,0.0515218
-17.7551,162.774,1.95,0.0483826
-17.7979,162.615,2,0.13799
-17.8096,162.359,2.65,0.0553984
-17.8103,162.343,2.5,0.0460301
-17.8333,162.107,3.35,0.0417607
-17.8666,161.947,4.2,0.0422621
-17.8848,161.859,4.9,0.0395122
-17.8992,161.79,5.95,0.0491428
-17.9514,161.263,6.35,0.0555216
-17.9652,161.228,4.2,0.0402159
-17.9996,161.234,4,0.0689457
-17.5221,161.391,2.25,0.0528043
-17.52,161.375,2.05,0.0521107
-17.2834,160.688,2.55,0.0604709
-17.2845,160.671,2.45,0.0660755
-17.2855,160.654,2.35,0.0570968
-17.2841,160.638,2.25,0.0677368
-17.2818,160.621,2.3,0.096214
-17.2794,160.605,2.3,0.0549892
-17.2775,160.589,2.3,0.0663986
-17.2787,160.573,2.25,0.0718179
-17.3391,160.315,2.45,0.069739
-17.3476,160.301,2.45,0.0582068
-17.3575,160.289,2.35,0.164643
-17.4204,160.196,2.25,0.176274
-17.4289,160.181,2.25,0.0577468
-17.4413,160.147,2.25,0.036284
-17.4427,160.134,2.3,0.0480158
-17.4443,160.119,2.3,0.0982045
-17.4877,159.935,2.2,0.0378423
-17.5318,159.851,2.15,0.247764
-17.5394,159.839,2.2,0.13128
-17.5496,159.826,2.1,0.0653198
-17.5612,159.815,2.05,0.123424
-17.5703,159.802,2.05,0.509284
-17.5789,159.789,2,0.0936706
-17.5873,159.776,1.95,0.0456444
-17.6207,159.724,1.95,0.550954
-17.6297,159.709,2,0.0822925
-17.6388,159.696,2.05,0.247566
-17.6473,159.682,2.2,0.13236
-17.6555,159.669,2.35,0.0386814
-17.748,159.525,1.9,0.170391
-17.7629,159.502,1.85,0.0380083
-17.7765,159.481,1.85,0.0439586
-17.7837,159.47,1.8,0.0489856
-17.8596,159.351,1.65,0.35155
-17.8671,159.34,1.55,1.31814
-17.9065,159.278,1.8,0.606593
-17.9157,159.264,1.7,0.147212
-17.95,159.21,1.65,0.276912
-17.9578,159.198,1.55,0.183649
-17.966,159.185,1.55,0.247766
-18.0134,159.112,1.95,0.0504656
-18.0214,159.099,1.95,0.0571287
-18.03,159.086,1.9,0.0951173
-18.0389,159.072,1.85,0.104443
-18.074,159.014,1.95,0.0494923
-18.2755,158.387,1.8,0.0835348
-18.2887,158.377,1.8,0.280937
-18.301,158.368,1.75,0.247243
-18.3141,158.358,1.65,0.7163
-18.3275,158.348,1.65,1.1728
-18.3541,158.278,1.6,0.182458
-18.3572,158.263,1.55,0.483811
-18.3656,158.248,1.5,0.71635
-18.3764,158.238,1.5,0.169128
-18.4441,158.166,1.45,0.667582
-18.4646,158.139,1.3,0.145126
-18.4603,158.125,1.25,0.424276
-18.4574,158.108,1.25,0.248501
-18.4664,158.066,1.3,0.297245
-18.4763,158.056,1.3,0.983303
-18.5407,157.956,1,0.248903
-18.5377,157.94,1.05,0.694732
-18.5407,157.906,1.15,1.00503
-18.5896,157.781,1,0.869987
-18.5942,157.768,1,1.12339
-18.6004,157.754,1,0.252465
-18.6718,157.626,1.35,0.514854
-18.6839,157.617,1.35,0.250417
-18.6945,157.606,1.3,0.637212
-18.7056,157.596,1.3,0.727027
-18.7532,157.555,1.25,0.621735
-18.764,157.546,1.25,0.692492
-18.8038,157.512,1.45,0.927145
-18.8309,157.482,1.4,0.177902
-18.836,157.469,1.4,0.213468
-18.8401,157.454,1.35,0.251558
-18.8494,157.388,1.15,0.797549
-18.8999,157.314,1.15,0.898667
-19.0518,157.126,0.85,1.53361
-19.0505,156.895,0.85,1.25016
-19.0567,156.882,0.8,0.726239
-19.0645,156.869,0.75,1.43423
-19.2108,156.753,1.1,0.629393
-19.2226,156.748,1.15,0.910943
-19.2367,156.741,1.3,0.631726
-19.2623,156.729,1.35,0.405598
-19.3507,156.688,1.5,0.879074
-19.3634,156.682,1.6,0.255262
-19.4175,156.657,1.65,0.289623
-19.5986,156.573,1.65,0.0520422
-19.611,156.567,1.6,0.752156
-19.6813,156.509,1.45,0.468267
-19.6896,156.498,1.4,0.291204
-19.6985,156.487,1.45,1.02865
-19.7088,156.474,1.45,0.561023
-19.7267,156.451,1.4,0.440504
-19.7352,156.441,1.4,0.168604
-19.7448,156.429,1.4,0.417312
-19.8656,156.276,1.7,0.797672
-19.8762,156.262,1.8,0.0530496
-19.9554,156.162,1.8,0.0583158
-20.2052,155.846,2.55,0.0412302
-20.2141,155.835,2.65,0.0463458
-20.2241,155.823,2.75,0.0521194
-20.2338,155.81,2.9,0.0509646
-20.2429,155.799,2.95,0.0620026
-20.2642,155.772,3,0.0606194
-20.2745,155.759,3.05,0.04343
-20.2841,155.747,2.95,0.055117
-20.8598,155.19,2.3,0.0517798
-20.8745,155.188,2.15,0.0371994
-20.9091,155.181,2.4,0.0452972
-20.9192,155.172,2.35,0.0605436
-21.0249,155.071,2.4,0.0451903
-21.0787,155.045,2.65,0.0889564
-21.1038,155.041,2.55,0.190861
-21.2325,155.017,2.55,0.0550544
-21.2415,155.004,2.7,0.05786
-21.2979,154.902,2.8,0.0376421
-21.2905,154.871,2.95,0.0570237
-21.2687,154.773,3.25,0.0437669
-21.2764,154.76,3.35,0.0403757
-21.2841,154.746,3.3,0.0408548
-21.3111,154.659,3.15,0.0417072
-21.3174,154.609,3.4,0.0665289
-21.3375,154.56,3.65,0.0394299
-21.3427,154.547,3.85,0.0350881
-21.348,154.534,3.7,0.06107
-21.701,154.066,3.35,0.0423535
-21.7539,154.073,3.25,0.0397169
-21.7663,154.067,3.15,0.038802
-21.7846,153.998,2.6,0.0368526
-21.7922,154.032,2.3,0.0355303
-21.7999,154.043,2.5,0.0642881
-21.8645,154.109,2.05,0.252993
-21.8557,154.122,2.05,0.252993
-21.8891,154.164,1.85,0.124757
-21.898,154.176,1.85,0.396885
-21.9653,154.186,1.85,0.251804
-21.9425,154.196,1.9,0.0538057
-21.971,154.196,1.85,0.628706
-21.9644,154.203,2.15,0.253087
-21.9529,154.181,2.1,0.0616879
-21.9001,154.155,2.5,0.0531554
-22.1769,154.587,2.35,0.0583486
-22.1914,154.593,2.35,0.0385158
-22.5258,154.413,2.2,0.273046
-22.5414,154.411,2.2,0.139475
-22.5557,154.409,2.15,0.0489899
-22.569,154.403,2,0.0473325
-22.5813,154.396,1.75,0.10576
-22.5939,154.388,1.75,0.0556985
-22.646,154.321,1.55,0.0482327
-22.6455,154.307,1.55,0.877493
-22.6752,154.212,1.45,0.757513
-22.685,154.199,1.55,0.362684
-22.716,154.169,1.8,0.250505
-22.7324,154.148,1.75,0.252785
-22.768,154.058,1.55,0.549612
-23.337,153.829,2.05,0.0377205
-23.3404,153.815,1.95,0.0580324
-23.3444,153.799,2.1,0.0367951
-23.3683,153.778,2,0.0545009
-23.3821,153.771,1.95,0.0569557
-23.5232,153.71,1.75,0.634705
-23.531,153.695,1.7,0.528162
-23.5362,153.681,1.6,0.610996
-23.5418,153.668,1.45,0.428008
-23.5505,153.627,1.95,0.0589467
-23.5583,153.613,2,0.159188
-23.5815,153.559,2,0.049682
-23.5803,153.543,1.9,0.0721604
-23.59,152.93,2.3,0.0616926
-23.598,152.916,2.4,0.0638721
-23.6043,152.804,2.7,0.0501224
-23.6044,152.789,2.55,0.048396
-23.603,152.774,2.4,0.303489
-23.5982,152.759,2.2,0.0389316
